LST_Kelvin,NDVI,Albedo,LST_Celsius,RHII,BAH,TAH,IAH,MAH,AOD,Optimized_NDVI,Optimized_Albedo,Delta_T
325.45870052,0.1180033907294273,0.1983637,52.30870052,12.91778442665327,66.69621689461505,47.16568927249191,0.0,16.674054223653762,0.4286914178615917,0.2518021376309772,0.21735733327782367,1.39080810546875
325.45186448,0.1244475468993187,0.2060763,52.301864480000006,12.910948386653274,66.14376212830216,46.49059334838293,0.0,16.53594053207554,0.4217142570256437,0.21806097949622721,0.4017256387159722,1.3006591796875
325.41084824,0.1306104063987732,0.2108582,52.26084824000003,12.869932146653298,65.61542280584783,45.94430621508863,0.0,16.403855701461957,0.49177168742520694,0.173199593247522,0.2658590509581847,0.18463897705078125
325.24678328,0.1171362027525901,0.2215509,52.09678328000001,12.70586718665328,66.77056055086152,46.3550920797336,0.0,16.69264013771538,0.32432999913856053,0.23476856905449198,0.24637775415231833,2.394908905029297
325.22969318,0.1251810491085052,0.2138698,52.07969317999999,12.68877708665326,66.08087929603013,46.1592692267784,0.0,16.520219824007533,0.6755191942104629,0.19398701316608669,0.25464713176589715,-1.6217155456542969
325.14936971,0.126088947057724,0.2099864,51.99936971,12.608453616653264,66.00304559117438,46.24780271223113,0.0,16.500761397793596,0.7131250246986711,0.2905849026542259,0.21818256206308775,-1.9686698913574219
325.0963904,0.1281944662332534,0.2106684999999999,51.94639040000004,12.55547430665331,65.82254032820151,46.096292668362366,0.0,16.455635082050378,0.6648968514420017,0.23365916298614856,0.3225000070741821,-1.5321769714355469
325.02461198000003,0.1223958358168602,0.203153,51.87461198000005,12.483695886653322,66.31965444635259,46.72231152825852,0.0,16.579913611588147,0.783343542549167,0.16434681158106684,0.24094776128815676,-2.493785858154297
324.95625158,0.1308955997228622,0.1936416,51.80625157999998,12.415335486653248,65.5909733035298,46.55677235719784,0.0,16.39774332588245,0.1624152623136725,0.16169059730332236,0.3093390589621697,4.930694580078125
324.93916148,0.1568877547979354,0.2138303,51.78916148000002,12.398245386653286,63.36267690918434,44.261927229417935,0.0,15.840669227296086,0.6236540571977928,0.49032906030736295,0.2243646669063461,-1.6752662658691406
324.91181731999995,0.1280397027730941,0.1977405,51.76181731999998,12.370901226653244,65.83580813378569,46.58010696735119,0.0,16.458952033446423,0.41744491389628213,0.28954273279896364,0.2318361855859721,1.3961830139160156
